,Date,P5,P6,P7,Result
81,2018-12-31,0.1720430107526922,0.7875482463500587,-0.06795497982586693,1
82,2019-01-02,0.6588235294117648,0.7900654472226883,0.48738033072236614,0
83,2019-01-03,0.8783068783068763,0.74660177882195,-0.719393282773563,1
84,2019-01-04,0.679802955665022,0.7924148347038092,0.6020942408376944,1
85,2019-01-07,0.271999999999997,0.7961067293169994,0.14437367303609183,1
86,2019-01-08,0.047999999999996136,0.8011411310622587,-0.025104602510458228,1
87,2019-01-09,0.0632911392405028,0.805672092632992,0.020850708924102235,1
88,2019-01-10,0.6532258064516137,0.8149018291659674,0.33926701570680723,1
89,2019-01-11,0.6693548387096749,0.8211109246517871,0.34511434511434436,0
90,2019-01-14,0.20754716981131924,0.811377747944286,-0.045398266611638226,1
91,2019-01-15,0.15942028985507053,0.815573082732002,-0.04516526380619972,0
92,2019-01-16,0.5802469135802438,0.8076858533310958,-0.19341563786008184,1
93,2019-01-17,0.5053763440860166,0.8133915086423896,0.19583333333333286,1
94,2019-01-18,0.11594202898550396,0.8254740728310118,0.032579922622683076,0
95,2019-01-22,0.6216216216216199,0.8100352408122168,-0.28186274509803827,0
96,2019-01-23,0.36718750000000083,0.8044973988924315,-0.19417475728155292,1
97,2019-01-24,0.7361111111111089,0.8350394361470045,0.4353182751540021,0
98,2019-01-25,0.11309523809523676,0.7893941936566538,0.08110992529348889,0
99,2019-01-28,0.8529411764705861,0.7838563517368685,0.2514632560156073,0
100,2019-01-29,0.3750000000000028,0.7810035240812216,-0.10260795211628987,1
101,2019-01-30,0.6991869918699201,0.7977848632320859,0.368466152527849,0
102,2019-01-31,0.3888888888888845,0.7907367007887228,0.17987152034261011,1
103,2019-02-01,0.8186274509803898,0.8177546568216143,0.7097322566935803,1
104,2019-02-04,0.6000000000000014,0.8259775130055378,0.24681201151789445,1
105,2019-02-05,0.5389610389610382,0.8392347709347205,0.33753558357055646,0
106,2019-02-06,0.060975609756102736,0.8373888236281255,-0.020020020020021723,0
107,2019-02-07,0.2307692307692331,0.8261453263970464,-0.10909090909091035,0
108,2019-02-08,0.06930693069306924,0.8196006041282095,0.02870617182694291,0
109,2019-02-11,0.33783783783783694,0.8184259103876489,-0.10199918400652794,1
110,2019-02-12,0.7471264367816097,0.8392347709347205,0.2633711507293349,1
111,2019-02-13,0.41975308641974735,0.8469541869441181,0.13564731697586127,1
112,2019-02-14,0.5797101449275464,0.852659842255412,0.1586986708986335,1
113,2019-02-15,0.7068965517241341,0.8669239805336465,0.1599999999999987,0
114,2019-02-19,0.1351351351351284,0.8625608323544218,0.019474196689385454,0
115,2019-02-20,0.35820895522388646,0.8623930189629132,-0.09296920395119193,1
116,2019-02-21,0.1428571428571364,0.8627286457459304,0.035074045206545716,1
117,2019-02-22,0.22826086956521965,0.8808524920288638,-0.07969639468690734,1
118,2019-02-25,0.0533333333333322,0.8910891089108911,0.015077271013946153,1
119,2019-02-26,0.478260869565214,0.8932706830005034,0.08300320694208596,1
120,2019-02-27,0.5517241379310361,0.8934384963920121,0.18195602729340563,0
121,2019-02-28,0.10810810810810655,0.8887397214297701,0.01511715797430051,1
122,2019-03-01,0.17721518987341864,0.8944453767410638,-0.052395209580838535,1
123,2019-03-04,0.21348314606741303,0.905185433797617,0.0706976744186038,0
124,2019-03-05,0.19318181818181956,0.9008222856183923,-0.06313834726091057,0
125,2019-03-06,0.9577464788732379,0.8885719080382615,-0.25358940891292175,0
126,2019-03-07,0.26984126984127144,0.882698439335459,-0.06443054765965575,0
127,2019-03-08,0.5930232558139515,0.8806846786373551,0.19626707715989916,1
128,2019-03-11,0.43518518518518484,0.8952844436986072,0.17776096822995416,1
129,2019-03-12,0.29487179487179044,0.8989763383117972,0.08623922009748664,1
130,2019-03-13,0.4021739130434747,0.9124014096324886,0.1370370370370361,0
131,2019-03-14,0.7678571428571392,0.8967947642221848,-0.31675874769797396,1
132,2019-03-15,0.6435643564356435,0.911730156066454,0.24217585692995477,0
133,2019-03-18,0.5,0.9078704480617553,-0.11760382212421913,1
134,2019-03-19,0.4615384615384582,0.9090451418023158,-0.11015237745547904,0
135,2019-03-20,0.3037974683544332,0.9031716730995133,-0.08879023307436255,1
136,2019-03-21,0.626086956521739,0.916932371203222,0.2670623145400589,0
137,2019-03-22,0.8085106382978747,0.8937741231750292,-0.41911764705882376,0
138,2019-03-25,0.1623931623931612,0.8857190803826145,-0.07173872003020493,1
139,2019-03-26,0.16438356164383122,0.8967947642221848,0.04501125281320234,0
140,2019-03-27,0.46739130434783266,0.8920959892599428,-0.1604777010636338,0
141,2019-03-28,0.20895522388059956,0.8912569223023997,-0.05258215962441336,1
142,2019-03-29,0.1785714285714177,0.9011579124014096,-0.03717472118958897,1
143,2019-04-01,0.36170212765956383,0.9147507971136096,0.062569009937429,0
144,2019-04-02,0.2982456140350906,0.91223359624098,-0.06235099944984474,1
145,2019-04-03,0.4090909090909047,0.9310286960899479,0.16354715609667297,1
146,2019-04-04,0.7471264367816097,0.9384124853163283,0.23520897412701233,0
147,2019-04-05,0.13888888888888687,0.9330424567880516,-0.0538116591928246,1
148,2019-04-08,0.7407407407407393,0.9343849639201207,0.1447178002894351,0
149,2019-04-09,0.05660377358490768,0.9283436818258096,-0.01084010840108442,1
150,2019-04-10,0.7962962962962971,0.9355596576606813,0.1554591467823571,1
151,2019-04-11,0.09090909090908944,0.9363987246182245,0.014347202295552062,1
152,2019-04-12,0.3230769230769251,0.9468031548917604,0.0747198007471983,0
153,2019-04-15,0.28124999999999933,0.9444537674106394,-0.06376195536663115,1
154,2019-04-16,0.03571428571428879,0.9516697432455109,0.01764913519237708,1
155,2019-04-17,0.08163265306122724,0.9827152206746098,0.04106776180698307,0
156,2019-04-18,0.2894736842105229,0.9815405269340494,-0.07494464316130092,1
157,2019-04-22,0.7052631578947418,0.9870783688538345,0.23043852106620868,0
158,2019-04-23,0.22916666666666696,0.9864071152877999,-0.037357785702156365,0
159,2019-04-24,0.17391304347825737,0.9854002349387481,0.06835269993164585,0
160,2019-04-25,0.5999999999999951,0.9667729484812887,-0.23670668953687746,0
161,2019-04-26,0.19745222929936446,0.879845611679812,-0.11755783086841193,0
162,2019-04-29,0.741258741258743,0.8576942440006712,-0.4063638106191306,0
163,2019-04-30,0.07142857142856962,0.8565195502601107,0.01568627450980359,0
164,2019-05-01,0.3953488372093065,0.8518207752978687,-0.1330724070450111,0
165,2019-05-02,0.20661157024793375,0.8482966940761871,-0.09842519685039369,1
166,2019-05-03,0.6146788990825685,0.8684343010572243,0.2623335943617861,0
167,2019-05-06,0.8899082568807302,0.8595401913072662,0.3860696517412931,0
168,2019-05-07,0.12631578947368863,0.8471220003356267,-0.04743083003952749,0
169,2019-05-08,0.5581395348837218,0.8263131397885551,-0.3824701195219127,0
170,2019-05-09,0.5714285714285714,0.7823460312132907,-0.5344467640918585,0
171,2019-05-10,0.14117647058823263,0.7752978687699278,-0.10335917312661279,0
172,2019-05-13,0.6063829787234061,0.7511327403926833,-0.2514890800794177,1
173,2019-05-14,0.01612903225806119,0.7580130894445377,-0.004426737494465698,1
174,2019-05-15,0.7070707070707013,0.7655646920624265,0.31166518254674785,0
175,2019-05-16,0.11320754716981536,0.7640543715388488,0.02639102705080373,0
176,2019-05-17,0.29896907216494795,0.7533143144822957,-0.1283753873395304,0
177,2019-05-20,0.4112149532710258,0.7309951334116462,-0.19999999999999896,1
178,2019-05-21,0.19999999999999526,0.746098338647424,0.05412719891745486,0
179,2019-05-22,0.24590163934426018,0.7383789226380265,-0.06795016987542404,1
180,2019-05-23,0.6170212765957458,0.7472730323879846,0.5349319806317748,1
181,2019-05-24,0.0357142857142916,0.7479442859540191,-0.008970621215520575,0
182,2019-05-28,0.7841726618705006,0.7311629468031549,-0.48813255709807274,1
183,2019-05-29,0.7333333333333278,0.7422386306427252,0.40599769319492296,1
184,2019-05-30,0.5374999999999968,0.7506293002181573,0.19413092550790056,0
185,2019-05-31,0.13461538461538528,0.739050176204061,-0.06337709370756024,0
186,2019-06-03,0.5683453237410063,0.7293169994965598,-0.357062146892655,1
187,2019-06-04,0.5779816513761511,0.7516361805672092,0.28532608695652295,0
188,2019-06-05,0.5656565656565669,0.7476086591710017,-0.24828197738860663,1
189,2019-06-06,0.5303030303030295,0.7568383957039772,0.15642458100558723,1
190,2019-06-07,0.7647058823529452,0.7724450411142809,0.3447513812154701,1
191,2019-06-10,0.575757575757579,0.7853666722604463,0.24659312134977301,1
192,2019-06-11,0.5124999999999975,0.7862057392179895,-0.17350825222175056,0
193,2019-06-12,0.8333333333333334,0.7773116294680316,-0.14998928647953777,1
194,2019-06-13,0.2325581395348872,0.78368853834536,0.04291845493562292,0
195,2019-06-14,0.413793103448273,0.7751300553784192,0.15710233471525176,0
196,2019-06-17,0.0136986301369835,0.7741231750293673,-0.004334633723449506,1
197,2019-06-18,0.4428571428571415,0.7949320355764389,0.26524064171122885,0
198,2019-06-19,0.7068965517241341,0.7898976338311797,-0.17270429654591263,1
199,2019-06-20,0.5762711864406779,0.7919113945292834,-0.2841027783580529,1
200,2019-06-21,0.5483870967741916,0.7964423561000168,0.21725239616613334,1
201,2019-06-24,0.3382352941176531,0.7992951837556637,0.09704641350211138,0
202,2019-06-25,0.8068181818181804,0.7862057392179895,-0.2985702270815815,1
203,2019-06-26,0.5869565217391329,0.8086927336801476,0.22665267576075515,0
204,2019-06-27,0.5847457627118626,0.7964423561000168,-0.28660436137071554,1
205,2019-06-28,0.19230769230768022,0.803322705151871,0.04186728072011484,1
206,2019-07-01,0.7294117647058823,0.8063433461990266,-0.5031446540880511,1
207,2019-07-02,0.39622641509434037,0.807518039939587,0.08766437069505359,1
208,2019-07-03,0.6071428571428608,0.8142305755999328,0.14113740141137543,0
209,2019-07-05,0.06756756756756355,0.8068467863735526,0.020820320632936564,0
210,2019-07-08,0.22727272727272985,0.8024836381943279,0.08399832003360053,0
211,2019-07-09,0.5820895522388115,0.8013089444537673,0.16469594594594616,1
212,2019-07-10,0.4084507042253504,0.809028360463165,0.1210350584307175,1
213,2019-07-11,0.08510638297872179,0.815573082732002,0.016474464579900802,1
214,2019-07-12,0.8214285714285748,0.8377244504111427,0.3755102040816333,1
215,2019-07-15,0.2499999999999963,0.8410807182413156,0.04799999999999898,0
216,2019-07-16,0.7115384615384572,0.8251384460479946,-0.29653376076938287,1
217,2019-07-17,0.239130434782607,0.8288303406611848,-0.04444444444444422,1
218,2019-07-18,0.5999999999999961,0.83806007719416,0.26785714285714146,1
219,2019-07-19,0.4133333333333364,0.8435979191139453,0.12409927942353974,1
220,2019-07-22,0.822085889570553,0.8617217653968786,0.5358928214357143,1
221,2019-07-23,0.3571428571428557,0.8684343010572243,-0.09615384615384616,1
222,2019-07-24,0.8034188034188063,0.8880684678637355,0.36167756829550013,0
223,2019-07-25,0.4861111111111138,0.8753146501090786,-0.13330794134450635,0
224,2019-07-26,0.558375634517764,0.865749286793086,-0.4175365344467619,1
225,2019-07-29,0.5505617977528069,0.8811881188118811,0.38036095478362,0
226,2019-07-30,0.01333333333333068,0.8675952340996812,-0.003867723844516732,0
227,2019-07-31,0.5748502994011975,0.8482966940761871,-0.3727431566686084,0
228,2019-08-01,0.4214876033057861,0.8306762879677798,-0.40380047505938366,0
229,2019-08-02,0.47674418604651625,0.8169155898640711,-0.16704013037278617,0
230,2019-08-05,0.5683453237410063,0.7882194999160932,-0.3308207705192626,0
231,2019-08-06,0.24050632911392142,0.7880516865245847,-0.08059384941675407,0
232,2019-08-07,0.4725274725274703,0.7841919785198858,0.18574514038876877,1
233,2019-08-08,0.6917808219178113,0.7915757677462661,0.43760831889081686,0
234,2019-08-09,0.7868852459016408,0.7716059741567376,-0.4090328078397959,0
235,2019-08-12,0.2539682539682475,0.7652290652794093,-0.06993006993006844,1
236,2019-08-13,0.7988165680473392,0.7860379258264809,0.5935370411079364,0
237,2019-08-14,0.19387755102041232,0.7697600268501426,-0.08250108554060132,0
238,2019-08-15,0.5405405405405371,0.7669071991944957,-0.17353579175704928,1
239,2019-08-16,0.2580645161290278,0.780332270515187,0.0690548122572277,1
240,2019-08-19,0.41071428571429114,0.7925826480953179,-0.09692372524231099,0
241,2019-08-20,0.6515151515151545,0.7820104044302735,-0.1828620029768232,1
242,2019-08-21,0.09999999999999823,0.7912401409632488,0.016981532583315282,0
243,2019-08-22,0.6756756756756739,0.7850310454774291,-0.21150592216582065,0
244,2019-08-23,0.7595628415300527,0.7544890082228561,-0.5997842502696874,1
245,2019-08-26,0.45614035087718924,0.7645578117133747,-0.11348756001745876,1
246,2019-08-27,0.1290322580645139,0.7684175197180735,-0.03488118596032191,0
247,2019-08-28,0.16666666666666008,0.7684175197180735,0.03938730853391523,1
248,2019-08-29,0.49999999999999567,0.7865413660010068,0.1764959104606098,1
249,2019-08-30,0.26984126984126017,0.7956032891424735,0.07197290431837197,0
250,2019-09-03,0.19444444444444553,0.7883873133076018,-0.059422750424448466,1
251,2019-09-04,0.958762886597939,0.813727135425407,0.39108494533221183,0
